tower_020_020_100      34.8407   -4.6202 1192.6 416.009724  0.034567
tower_040_020_100      36.1314    0.4664  256.3 412.038267  0.440950
tower_060_020_100      37.1299    5.7541  100.0 411.884647 -1.237941
tower_080_020_100      37.8168   11.1969  100.0 413.284735 -0.404368
tower_100_020_100      38.1782   16.7394  100.0 416.363559 -0.914682
tower_020_040_100      38.9393   -6.4881  358.2 409.545149  0.861689
tower_060_040_100      41.4407    4.6095  100.0 412.055567 -0.276720
tower_080_040_100      42.1935   10.4770  100.3 413.220770  0.819610
tower_100_040_100      42.5899   16.4702  100.0 415.035840  0.340526
tower_120_040_100      42.6209   22.5112 1154.5 407.277292 -1.800280
tower_140_040_100      42.2857   28.5181  100.0 418.391481 -1.301549
tower_040_060_100      44.5925   -2.8457  100.0 413.061952  2.815591
tower_080_060_100      46.6149    9.6297 2207.5 413.657772 -1.704959
tower_120_060_100      47.0845   22.7373  528.8 414.983733  0.147733
tower_140_060_100      46.7162   29.2780  196.6 416.262578 -1.493812
tower_020_080_100      47.1544  -11.1656  100.0 412.457428  0.004396
tower_040_080_100      48.8364   -4.9441  100.0 413.483791 -0.542215
tower_060_080_100      50.1482    1.6766  149.2 417.085972  0.416595
tower_080_080_100      51.0565    8.6182  551.1 413.465867 -1.976710
tower_100_080_100      51.5363   15.7723  231.8 429.753438 -0.485969
tower_120_080_100      51.5738   23.0082  265.8 417.237464 -0.395215
tower_140_080_100      51.1681   30.1858  211.2 405.790966  1.501386
tower_020_100_100      51.2071  -14.1346  100.0 414.026339  0.922014
tower_040_100_100      53.0475   -7.4470  233.9 413.350400 -0.584215
tower_060_100_100      54.4890   -0.2414  109.8 412.749720  0.723087
tower_080_100_100      55.4905    7.3902  100.0 408.911967 -0.188291
tower_100_100_100      56.0207   15.3087  102.3 409.160159  1.172282
tower_120_100_100      56.0623   23.3385  203.3 412.727181 -1.057361
tower_140_100_100      55.6137   31.2889  269.1 406.905210 -0.483796
tower_020_120_100      55.1717  -17.6733  100.0 413.228179  0.445975
tower_040_120_100      57.1884  -10.4758  100.0 413.069550 -0.981144
tower_060_120_100      58.7769   -2.5935  100.4 413.325260  1.162730
tower_100_120_100      60.4745   14.7310  382.9 413.100899  1.594470
tower_120_120_100      60.5207   23.7503  198.9 401.724681 -0.418002
tower_140_120_100      60.0223   32.6572  130.8 409.673893 -1.033344
tower_020_140_100      59.0011  -21.9409  100.0 412.188416  1.941983
tower_040_140_100      61.2151  -14.2013  100.0 413.098327 -0.365476
tower_060_140_100      62.9721   -5.5391  100.0 414.054810 -1.425243
tower_080_140_100      64.2065    3.9369  100.0 413.552244  0.503410
tower_120_140_100      64.9168   24.2777  101.1 406.882163 -0.270792
tower_140_140_100      64.3592   34.3981  169.6 412.672975 -0.885971
