sounding_020_024       35.1211   -3.6208   -1.0 414.002891 -1.489712
sounding_028_036       37.5693   -1.1812   -1.0 414.018821 -0.347918
sounding_152_104       67.5183   15.6780   -1.0 411.530578 -1.437021
