sounding_068_076       48.2509    7.9132   -1.0 416.134017  1.737078
sounding_128_096       62.1620   12.5730   -1.0 416.506614  0.213672
sounding_132_096       63.0386   12.3762   -1.0 416.259148 -0.689090
sounding_132_104       63.1753   16.2536   -1.0 416.147344  1.149113
sounding_136_104       64.0517   16.1511   -1.0 416.083053  0.138644
sounding_144_104       65.7934   15.9282   -1.0 416.135485  0.685544
sounding_144_108       65.8291   18.0452   -1.0 416.233544 -1.232996
sounding_148_104       66.6581   15.8069   -1.0 416.408533 -2.337717
sounding_148_108       66.6947   17.9868   -1.0 416.518864  1.152305
sounding_148_112       66.7056   20.1703   -1.0 416.536388  0.555136
sounding_156_116       68.4080   22.5031   -1.0 416.055328 -1.505639
sounding_160_108       69.2636   17.7888   -1.0 416.241303  0.862482
sounding_160_112       69.2753   20.1871   -1.0 416.045881  0.747294
sounding_160_116       69.2592   22.5851   -1.0 416.033670 -0.002033
sounding_164_116       70.1050   22.6728   -1.0 416.090250 -0.907490
sounding_164_120       70.0599   25.1459   -1.0 415.940353  0.587052
