sounding_096_160       53.8210   38.5890   -1.0 411.514582  0.150138
sounding_100_160       54.6900   38.9798   -1.0 412.622399 -0.462401
sounding_152_156       65.9808   44.0350   -1.0 411.312192 -0.517224
