tower_020_020          34.8407   -4.6202   -1.0 414.346579 -0.595594
tower_040_020          36.1314    0.4664   -1.0 413.271010 -1.412678
tower_060_020          37.1299    5.7541   -1.0 413.235036  2.085481
tower_080_020          37.8168   11.1969   -1.0 411.184478 -1.928388
tower_100_020          38.1782   16.7394   -1.0 411.923416 -0.621095
tower_120_020          38.2064   22.3195   -1.0 413.222754 -0.344315
tower_140_020          37.9010   27.8729   -1.0 414.323471  1.117732
tower_020_040          38.9393   -6.4881   -1.0 414.371129  0.751462
tower_040_040          40.3483   -1.0638   -1.0 413.240127  0.822210
tower_060_040          41.4407    4.6095   -1.0 412.914123  1.765277
tower_080_040          42.1935   10.4770   -1.0 412.267355 -0.118032
tower_100_040          42.5899   16.4702   -1.0 410.974285  0.169631
tower_120_040          42.6209   22.5112   -1.0 412.250629  0.722757
tower_140_040          42.2857   28.5181   -1.0 413.027550  0.314830
tower_020_060          43.0537   -8.6469   -1.0 412.715639 -0.626832
tower_040_060          44.5925   -2.8457   -1.0 413.681730  0.113759
tower_060_060          45.7888    3.2684   -1.0 413.720487  0.501200
tower_080_060          46.6149    9.6297   -1.0 413.470561 -1.154461
tower_100_060          47.0505   16.1527   -1.0 413.351794  0.452739
tower_120_060          47.0845   22.7373   -1.0 409.862359  1.489827
tower_140_060          46.7162   29.2780   -1.0 410.901086  0.176646
tower_020_080          47.1544  -11.1656   -1.0 412.533424 -0.767027
tower_040_080          48.8364   -4.9441   -1.0 412.995121  0.855689
tower_060_080          50.1482    1.6766   -1.0 413.075116  0.197543
tower_080_080          51.0565    8.6182   -1.0 411.808219 -0.669293
tower_100_080          51.5363   15.7723   -1.0 411.059539  0.466326
tower_120_080          51.5738   23.0082   -1.0 410.080337  1.994015
tower_140_080          51.1681   30.1858   -1.0 412.273243 -0.132143
tower_020_100          51.2071  -14.1346   -1.0 412.110786 -2.874122
tower_040_100          53.0475   -7.4470   -1.0 413.392806  1.050668
tower_060_100          54.4890   -0.2414   -1.0 410.823733 -1.828030
tower_080_100          55.4905    7.3902   -1.0 411.147442  0.125801
tower_100_100          56.0207   15.3087   -1.0 410.915335  0.436315
tower_120_100          56.0623   23.3385   -1.0 410.309773  1.488141
tower_140_100          55.6137   31.2889   -1.0 411.567327 -0.425392
tower_020_120          55.1717  -17.6733   -1.0 412.998893 -1.487801
tower_040_120          57.1884  -10.4758   -1.0 412.208763  0.919595
tower_060_120          58.7769   -2.5935   -1.0 410.777598 -0.814032
tower_080_120          59.8856    5.8689   -1.0 410.167808 -0.535945
tower_100_120          60.4745   14.7310   -1.0 409.919788  0.156716
tower_120_120          60.5207   23.7503   -1.0 410.622466 -0.994827
tower_140_120          60.0223   32.6572   -1.0 410.590490  1.200240
tower_020_140          59.0011  -21.9409   -1.0 411.761211 -0.672722
tower_040_140          61.2151  -14.2013   -1.0 410.140618  1.073492
tower_060_140          62.9721   -5.5391   -1.0 410.105444  1.222652
tower_080_140          64.2065    3.9369   -1.0 409.613098 -0.232714
tower_100_140          64.8650   13.9916   -1.0 409.453193  1.456505
tower_120_140          64.9168   24.2777   -1.0 410.072048 -0.237669
tower_140_140          64.3592   34.3981   -1.0 410.679506 -0.111320
