tower_020_020          34.8407   -4.6202   -1.0 416.660396  0.833802
tower_040_020          36.1314    0.4664   -1.0 417.051077 -3.523299
tower_060_020          37.1299    5.7541   -1.0 417.079962 -0.965277
tower_080_020          37.8168   11.1969   -1.0 416.631410 -0.825410
tower_100_020          38.1782   16.7394   -1.0 415.938062 -0.085784
tower_120_020          38.2064   22.3195   -1.0 413.435685 -0.162032
tower_140_020          37.9010   27.8729   -1.0 412.636346 -0.070571
tower_020_040          38.9393   -6.4881   -1.0 416.701318 -0.763252
tower_040_040          40.3483   -1.0638   -1.0 416.334463  1.836599
tower_060_040          41.4407    4.6095   -1.0 416.632019  1.727054
tower_080_040          42.1935   10.4770   -1.0 416.355506 -1.537529
tower_100_040          42.5899   16.4702   -1.0 414.255092 -0.816135
tower_120_040          42.6209   22.5112   -1.0 411.481956 -0.263253
tower_140_040          42.2857   28.5181   -1.0 412.597006  0.731403
tower_020_060          43.0537   -8.6469   -1.0 415.532191 -0.665326
tower_040_060          44.5925   -2.8457   -1.0 416.226215  1.179642
tower_060_060          45.7888    3.2684   -1.0 416.799994 -1.092099
tower_080_060          46.6149    9.6297   -1.0 416.872876  0.895639
tower_100_060          47.0505   16.1527   -1.0 414.574410 -0.251542
tower_120_060          47.0845   22.7373   -1.0 413.024644 -0.984641
tower_140_060          46.7162   29.2780   -1.0 413.408019 -1.309416
tower_020_080          47.1544  -11.1656   -1.0 415.636559  1.340812
tower_040_080          48.8364   -4.9441   -1.0 416.196256  0.654140
tower_060_080          50.1482    1.6766   -1.0 415.423065 -0.300725
tower_080_080          51.0565    8.6182   -1.0 416.405101  0.006786
tower_100_080          51.5363   15.7723   -1.0 414.023045  0.083869
tower_120_080          51.5738   23.0082   -1.0 413.108559 -0.874422
tower_140_080          51.1681   30.1858   -1.0 414.953463 -1.301513
tower_020_100          51.2071  -14.1346   -1.0 416.112906  0.314335
tower_040_100          53.0475   -7.4470   -1.0 415.334245 -1.115927
tower_060_100          54.4890   -0.2414   -1.0 415.096793 -0.539063
tower_080_100          55.4905    7.3902   -1.0 414.955479  0.424494
tower_100_100          56.0207   15.3087   -1.0 414.337981 -2.062935
tower_120_100          56.0623   23.3385   -1.0 416.554922  0.169218
tower_140_100          55.6137   31.2889   -1.0 417.049024  0.687355
tower_020_120          55.1717  -17.6733   -1.0 415.939776 -1.088850
tower_040_120          57.1884  -10.4758   -1.0 415.947930  1.578514
tower_060_120          58.7769   -2.5935   -1.0 415.814794  1.728180
tower_080_120          59.8856    5.8689   -1.0 416.048905 -0.167345
tower_100_120          60.4745   14.7310   -1.0 415.448313 -1.872065
tower_120_120          60.5207   23.7503   -1.0 414.320159  0.247014
tower_140_120          60.0223   32.6572   -1.0 416.876785 -0.816210
tower_020_140          59.0011  -21.9409   -1.0 416.100338  0.725223
tower_040_140          61.2151  -14.2013   -1.0 416.035520  0.486646
tower_060_140          62.9721   -5.5391   -1.0 415.940110  0.419824
tower_080_140          64.2065    3.9369   -1.0 416.011065  0.520451
tower_100_140          64.8650   13.9916   -1.0 415.728424 -1.092236
tower_120_140          64.9168   24.2777   -1.0 414.771863 -0.350841
tower_140_140          64.3592   34.3981   -1.0 414.664451  0.926012
